credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,churn_probability(%)
580,0,0,36,6,0.5794676236873705,2,1,1,0.8498392596492965,1,6.0201
712,1,1,35,7,0.49668066424897855,1,1,1,0.3465800483946217,0,4.3811297
680,1,1,31,9,0.0,2,1,0,0.18068700560903564,0,0.9916966
383,2,0,48,8,0.3818609778974404,1,0,0,0.6885179034597804,1,74.07332
721,1,1,35,10,0.0,2,1,0,0.3579475839942714,0,1.5523858
620,1,0,42,1,0.0,2,0,1,0.32780300518699534,0,19.938019
774,2,0,36,8,0.46693181283285184,1,0,0,0.5091326721701922,0,18.343233
563,1,1,35,3,0.42348158170514577,1,0,0,0.19769257964135573,0,8.242249
850,0,0,27,8,0.44574982615451564,2,1,1,0.554023959288112,0,1.3989116
681,1,1,47,9,0.386703661235524,1,1,1,0.010783779850975768,0,20.282299
631,1,0,31,8,0.5487794665953815,1,1,0,0.9503684601879478,0,11.682761
614,2,0,40,3,0.45177107565864694,1,1,1,0.38892429226991176,0,39.1328
704,2,1,24,10,0.4866907516115408,1,1,1,0.6382749052534517,0,18.188705
786,1,1,32,2,0.4800849619859601,2,0,0,0.3979944084660085,0,0.91748786
534,1,0,53,7,0.0,2,1,1,0.40307644380038293,0,12.431706
590,2,1,34,0,0.2623070984717341,2,0,1,0.8017501671409618,0,36.179363
583,2,0,40,3,0.2169341743494341,1,1,0,0.5481883519876147,1,45.340366
656,1,0,75,3,0.0,2,1,1,0.006327054233679315,0,0.21236634
597,1,1,33,9,0.0,2,1,0,0.2468397731983404,0,1.50002
588,0,0,48,1,0.5710668423183294,2,1,0,0.15786117574228337,1,17.246618
667,0,1,32,0,0.41389972319039975,1,1,0,0.10275536313717959,0,19.685667
627,1,1,37,2,0.49897095669401076,1,0,1,0.42290593751703287,0,14.906873
708,1,0,33,8,0.0,2,0,1,0.07618352552668779,0,1.8227686
641,1,1,65,6,0.15281112741830757,1,1,0,0.16299651616729396,1,90.95918
527,0,0,28,2,0.49343930836619765,2,1,1,0.7792499683719795,0,5.2950034
592,1,1,37,3,0.385220270110466,1,1,1,0.0161077382890066,0,20.989428
465,1,1,33,8,0.0,2,1,0,0.8883696893053286,0,1.6433172
628,1,1,39,6,0.0,2,0,0,0.6722142964653124,0,0.76330775
678,1,1,43,1,0.531041149017914,1,1,0,0.5551590676909645,1,23.767591
570,1,0,61,6,0.5663867349488393,1,1,1,0.22603388623613554,0,17.671429
815,1,1,37,1,0.6620832386567791,1,1,0,0.3360156894983471,0,8.387728
817,1,0,37,6,0.3231205945011379,2,1,0,0.40491016892113196,0,2.4554892
717,1,1,35,4,0.0,1,1,1,0.8378874182484427,0,3.6943455
641,1,0,53,0,0.49356900245832885,2,0,1,0.8005718046073399,0,34.700928
624,1,1,51,10,0.49183885776093395,2,1,1,0.6391293868564447,0,16.66544
579,0,1,49,4,0.6750840949008421,1,1,1,0.6176763380902875,0,77.77534
698,1,1,38,2,0.5181994011991085,1,1,1,0.20793845812275072,0,14.464418
645,1,1,32,4,0.0,2,0,1,0.48812911633060957,0,2.2352304
691,1,1,34,8,0.5338264631667783,2,1,0,0.45678467293626535,0,1.5241914
638,1,1,34,6,0.4565330489363232,1,1,1,0.488765227079186,0,8.001853
705,1,0,31,3,0.47746345936710805,1,0,0,0.9126714601244418,0,16.879576
720,1,1,33,9,0.0,2,1,1,0.7147927627088387,0,0.7983446
553,2,1,44,4,0.0,1,1,0,0.053893746852824435,0,66.16543
658,1,0,29,8,0.0,2,0,1,0.6523098455902538,0,1.2153322
648,0,0,32,8,0.626306043222569,3,1,0,0.9550057030446407,1,48.47995
636,2,1,45,3,0.0,2,1,1,0.7973372457069648,0,10.180114
527,0,0,41,10,0.5449752128443863,1,1,1,0.28791604598239134,0,36.736847
717,0,0,28,9,0.32881135125420846,2,0,0,0.20214975530163126,0,14.7541
614,2,1,39,3,0.6054846013375391,1,0,0,0.28226630643226425,0,38.814365
737,1,1,43,0,0.31921697769799684,1,1,0,0.19956115809059763,1,33.323235
587,2,1,51,3,0.3337583000332925,1,0,1,0.7440054025159403,0,56.241425
682,1,0,35,2,0.7220718180835893,1,1,1,0.31865848188502005,1,17.744041
710,1,1,38,3,0.5204855086780454,1,1,1,0.7750043129118831,0,11.485741
507,1,1,42,6,0.0,2,1,0,0.1738448521833835,0,1.8540754
609,0,1,33,6,0.3751589739084901,1,0,0,0.4685776491654953,0,34.183907
786,1,1,32,9,0.0,2,1,0,0.6655677117164689,0,0.5714394
688,1,1,38,7,0.5900630012767335,1,1,0,0.8774254941346898,1,18.21243
710,1,1,38,2,0.0,2,1,0,0.00042349044333733863,0,1.2596539
779,2,1,33,3,0.0,2,1,0,0.15398020510958796,0,2.6724963
733,1,0,44,6,0.6702555607338423,1,0,1,0.9860037133546252,0,36.027122
583,0,0,26,10,0.2902993801188363,2,1,0,0.4839490671359114,0,1.9545327
627,1,1,41,3,0.0,2,1,0,0.6636044742272886,0,0.8502636
666,0,1,31,3,0.4910841688750999,2,1,1,0.5607822047005488,0,0.88534915
620,2,1,38,0,0.0,2,1,1,0.19003694852858444,0,26.809755
614,2,0,39,6,0.0,2,1,1,0.8201153210131568,0,9.377266
606,1,1,40,6,0.476296491535667,2,1,0,0.23383913163707132,0,1.3481612
700,0,0,39,5,0.5761336405550158,2,1,1,0.9483548178851079,0,7.3407702
677,0,1,34,3,0.5051031277280749,1,1,1,0.1304865114618446,1,24.98561
850,0,1,36,5,0.4782183475370419,1,1,0,0.9577091112201214,1,45.491745
564,1,1,35,4,0.0,1,1,0,0.79470574439859,0,10.010115
771,2,0,56,2,0.0,1,1,1,0.1260671394118138,1,84.85217
620,2,1,42,9,0.48422070490851493,1,1,1,0.14643978499946744,0,24.298449
610,2,1,46,5,0.36627540687934296,1,1,0,0.27193947021940595,0,64.82728
609,2,1,39,2,0.555778443749811,2,1,0,0.04611680415479678,0,4.129359
683,0,1,35,5,0.5777723138506157,1,0,1,0.13393854113067796,0,41.10045
633,0,1,42,3,0.502359424099243,1,0,1,0.058932178023001186,0,49.508224
676,0,1,28,1,0.27684168500445744,2,1,1,0.6423098905945517,0,3.9049008
693,1,1,38,7,0.7905152645841187,2,1,1,0.07133981295213693,0,2.5987382
709,1,1,36,0,0.0,2,1,0,0.23402329922507595,0,3.3634453
569,0,1,35,2,0.4352231617227537,3,1,0,0.5469602847071895,1,72.37949
684,2,0,38,3,0.5347529748034352,3,1,0,0.019776488654666517,1,84.49349
565,1,1,34,6,0.0,1,1,1,0.315840462764194,0,4.247504
681,1,1,29,8,0.0,1,1,0,0.33181043789681913,0,6.0531235
503,2,0,36,9,0.0,2,1,1,0.08132321636716305,0,2.3788981
656,1,1,40,2,0.0,2,1,1,0.9027957169909726,0,1.414505
566,0,1,65,4,0.47868204178038987,1,1,0,0.5378092607844049,1,98.10718
592,1,0,62,5,0.0,1,1,1,0.5046981486731983,0,35.56919
687,2,0,50,5,0.0,2,1,0,0.551146734513146,0,28.390575
686,2,1,22,8,0.0,2,0,0,0.7116693144195271,0,5.878109
616,2,1,30,2,0.0,2,1,0,0.9955347235661005,0,4.963082
494,2,1,67,5,0.0,2,1,1,0.42943391093849465,0,3.0116272
534,1,1,38,3,0.0,1,0,0,0.7197021815583388,0,10.518973
695,2,0,31,8,0.0,2,0,1,0.6582270106795198,0,3.0943844
579,2,0,31,9,0.0,2,1,0,0.5619756686763585,0,3.6265547
432,0,1,38,2,0.5402982541636726,2,1,1,0.35925790913032196,0,4.7529597
816,0,0,25,2,0.5992686114111113,2,1,1,0.17881337667747266,0,1.0735309
730,1,0,37,1,0.0,2,1,1,0.6218246342525711,0,6.558932
593,1,0,35,6,0.532045182169382,2,1,1,0.3904858413978535,0,2.4061975
715,0,0,37,9,0.42044684357700773,1,0,0,0.7154928795699989,1,61.60823
775,0,1,25,10,0.23995878167107612,2,1,0,0.07031436502185959,0,1.4145443
539,1,1,38,5,0.0,2,1,0,0.236906774596974,0,1.2182083
576,2,1,19,6,0.0,2,0,0,0.361506973916009,0,1.8095138
617,2,1,50,7,0.0,1,1,0,0.9242288638564983,1,87.27012
688,1,1,40,6,0.0,1,1,1,0.23939716242901196,0,19.75986
608,1,1,33,4,0.0,1,0,1,0.6523745517696939,0,7.667634
597,2,1,35,9,0.0,3,0,1,0.36588399192122845,1,67.04524
670,1,0,42,6,0.44772612657194805,1,1,1,0.32850777249227303,0,9.212707
616,0,0,57,7,0.4660729382196573,1,1,1,0.5218887403747058,0,86.65813
579,0,0,50,5,0.46919854989729104,1,0,1,0.9607670032488103,1,88.562836
786,1,1,37,7,0.6612095771633815,2,1,1,0.3348624793667795,0,1.2374225
704,2,0,44,9,0.6124273405190133,1,1,0,0.7937319514013588,0,75.95638
796,1,0,50,1,0.3753077594173794,1,1,1,0.9471062486467456,0,54.300392
598,2,1,39,1,0.0,2,1,0,0.7956696864550564,0,3.4744523
602,1,1,49,0,0.7644886017267012,1,0,0,0.4881897221184623,0,64.925064
619,1,1,58,5,0.6066181292970385,1,1,1,0.43009362394108636,0,38.523735
492,0,0,52,8,0.4997895360622316,1,1,0,0.050020476955549245,1,96.83044
641,0,1,41,7,0.4161272810008239,3,1,0,0.0868714462231143,0,20.681654
518,1,0,27,1,0.5332901896542935,1,1,1,0.7165883841906902,0,8.551672
623,2,0,40,4,0.0,3,1,0,0.158303117947764,0,72.756355
733,1,0,28,5,0.0,2,0,0,0.0637539885059023,0,0.96268076
625,0,1,42,6,0.39875684187153443,1,1,0,0.4671364615320763,0,49.457447
759,1,0,31,1,0.43782158724285236,1,1,1,0.21002490737865465,0,4.2647715
604,1,0,32,7,0.5095669719924931,1,1,0,0.07894313906978116,0,24.284866
512,2,0,46,3,0.0,2,1,1,0.28200973192939927,0,27.986856
520,1,0,29,8,0.3824172595335421,1,1,0,0.02342653723430587,0,16.811314
805,2,1,26,2,0.0,2,1,1,0.125164553214832,0,0.3468806
626,1,1,43,4,0.5485840486071457,1,1,0,0.6522147865121118,1,27.478992
656,1,1,38,10,0.0,1,1,1,0.6826163898652321,0,28.298458
785,2,1,41,7,0.0,2,1,1,0.9955815780407028,0,3.002307
553,1,1,31,6,0.0,2,0,0,0.6229847450431516,0,0.7733244
569,1,0,44,4,0.0,2,0,0,0.6719801741066271,0,4.4163136
670,1,1,38,10,0.35638768712826796,1,0,0,0.7213879425485135,0,16.95097
586,2,1,42,6,0.0,2,1,1,0.617052178483045,0,2.7411497
617,2,0,45,1,0.0,1,1,0,0.7165008258288666,0,82.89949
508,1,0,60,7,0.5709969334561297,1,1,1,0.6478176665871591,0,15.610002
624,2,0,35,7,0.4769125584017001,2,1,1,0.02291953881595692,0,6.6932416
654,1,1,29,4,0.5299149148564664,1,1,1,0.7335875076069764,0,1.3427997
681,0,0,44,3,0.41932044998828016,2,1,1,0.8178120010460997,0,14.95541
578,2,1,28,4,0.0,2,0,0,0.03468086202232313,0,3.6520493
621,2,0,37,9,0.33105576849947327,2,1,0,0.045799173821099916,0,5.100206
632,1,1,40,5,0.5884886568885399,1,1,1,0.9984115983076383,0,13.373682
644,1,1,44,5,0.29234403498249034,1,1,0,0.7858510987799334,1,22.47939
821,1,1,28,2,0.0,2,1,0,0.230326696199487,0,0.9199959
754,1,0,38,2,0.0,2,0,0,0.017567227670242505,0,1.0430114
568,2,0,27,1,0.46361723997181487,1,0,1,0.22778355332934294,0,6.1281657
584,1,1,33,3,0.0,2,0,1,0.29548596891003087,0,0.928768
549,1,0,29,8,0.0,2,1,1,0.9478248172700492,0,0.7071893
729,1,0,38,7,0.0,2,0,0,0.22886345646009193,0,1.3001122
523,1,1,61,8,0.2640542620312495,1,1,1,0.10924783316806755,0,9.415509
477,0,0,24,2,0.3813325960353066,2,0,0,0.8135182909967902,1,11.120634
675,0,1,42,2,0.36914047452493565,2,1,0,0.04278208568918331,0,3.3401477
782,2,0,41,4,0.0,1,1,0,0.664724981235708,0,55.035835
616,2,0,36,6,0.0,1,1,1,0.06452986260187847,1,43.382362
738,2,0,37,8,0.4008238564111828,1,1,1,0.6440029022771674,0,15.144264
717,2,0,42,5,0.7584983209716742,1,1,0,0.4967285375753384,1,70.27651
526,0,0,35,9,0.4724483952827222,1,1,0,0.20486601470440427,1,60.052055
660,1,1,19,5,0.5087708718707266,1,1,1,0.2018046223414336,0,0.43389738
525,1,1,35,7,0.6590674723749392,1,0,1,0.4736800364434803,0,6.8421645
629,2,1,29,6,0.0,2,1,1,0.44419852095875156,0,2.8293538
616,0,0,36,10,0.31187774287161774,1,1,0,0.6846820371345463,0,76.68437
521,0,0,61,0,0.4989833123081966,1,1,1,0.5467769672003676,0,74.82123
691,1,0,29,9,0.0,2,0,0,0.9982170797311142,0,3.5041702
687,0,0,41,2,0.6138237640629309,1,1,0,0.7920588916241501,0,68.38754
677,2,0,43,3,0.5309521487389562,2,1,1,0.4796721086863795,0,8.13092
695,2,1,63,1,0.5827183857796606,1,1,1,0.6334467441640677,1,31.497925
663,1,0,27,9,0.0,2,1,0,0.7542655823631157,0,1.0845119
496,1,1,30,0,0.3625515443341957,1,0,1,0.1389653711929489,0,10.814104
747,2,1,41,9,0.0,1,1,0,0.1621122817229045,1,23.89299
546,1,0,52,2,0.0,1,1,0,0.6866695269398226,1,89.5094
706,2,1,68,4,0.4559096085585985,1,1,1,0.1429641530766188,0,5.211623
472,1,0,26,5,0.0,2,1,0,0.5420521659818512,0,0.89452064
703,1,0,40,7,0.0,2,0,1,0.6125931026413022,0,3.2861664
850,1,0,38,2,0.0,2,1,0,0.0450217495770846,0,1.2888834
667,2,1,71,4,0.5470778195242539,1,0,1,0.47215259057239967,1,6.6824384
559,1,1,33,9,0.44265004169621225,2,1,0,0.5518540020571964,0,1.0923368
636,2,1,60,7,0.49600907683274914,1,1,1,0.7068327025230909,1,44.727993
672,1,0,34,8,0.0,2,1,1,0.08117610231777134,0,0.9373403
667,1,1,42,7,0.0,1,0,1,0.5417385360301908,1,8.971941
648,0,1,33,7,0.5393042649308332,2,0,1,0.8583650738645541,0,2.7483535
497,1,1,32,8,0.0,2,1,0,0.336796364052767,0,0.6992234
743,1,0,73,6,0.0,2,0,1,0.539330506063329,0,1.8283697
619,1,1,29,5,0.0,2,1,0,0.9715853864044016,0,0.7955331
639,2,1,34,5,0.5555769276681222,2,0,0,0.16970870718153583,0,2.398614
540,2,1,28,8,0.0,2,0,0,0.9879780519039568,0,4.6495643
766,1,0,26,3,0.415542422024815,1,1,1,0.002083448969376575,0,1.8677715
749,1,0,26,6,0.0,2,0,1,0.17470263410155668,0,0.37724486
655,0,1,32,9,0.45216370519201643,1,1,0,0.41040279346677605,0,20.533693
630,1,1,33,9,0.0,2,1,0,0.32399599161719944,0,0.8854671
778,0,0,33,4,0.4426647090059554,2,1,0,0.41776524658104847,0,4.658969
757,0,0,30,6,0.6432014687716435,1,0,0,0.3596078425489634,1,28.958252
529,2,0,39,2,0.3298806698767615,1,1,1,0.614627996973711,0,31.00401
620,2,1,29,9,0.0,2,1,0,0.06561776649670042,0,2.9982262
615,1,0,61,1,0.4155778945945743,1,1,0,0.31420030612923533,1,97.28228
735,1,0,25,3,0.36556196980216155,1,0,0,0.14201181212805822,0,2.2450707
705,2,0,47,3,0.2530457685030604,1,0,1,0.14316037181550836,1,87.34353
644,2,0,46,6,0.04965836926060299,1,0,0,0.7839536675752534,1,82.793686
505,0,0,37,6,0.6371666679487278,2,0,1,0.6265412846926881,0,11.745012
471,0,1,23,6,0.4168726433907887,2,1,0,0.6586861545277574,0,3.220172
722,2,0,50,4,0.5264631149643269,1,1,1,0.6413140454913444,0,65.39894
577,2,0,39,4,0.0,2,1,0,0.45681782610239274,0,5.99984
744,2,1,44,5,0.4808911857399951,1,1,0,0.41143544208471905,0,71.99234
573,1,0,30,6,0.0,2,1,0,0.3309247533139415,0,1.1512685
653,1,0,32,4,0.3338923385187986,1,0,1,0.11955676767131261,0,3.5782743
660,1,0,31,6,0.6868353202688791,1,0,1,0.2271556933687167,0,4.2623415
787,1,1,46,7,0.4690562211932343,2,1,1,0.4667884282949022,0,3.6750834
617,1,1,41,7,0.0,2,0,1,0.07243236729107629,0,3.1704187
567,1,1,39,5,0.0,2,0,0,0.8426311712768569,0,0.74802804
682,2,0,64,9,0.0,2,1,1,0.5165836337370219,0,4.9001393
684,1,1,35,6,0.5415405912416472,1,1,1,0.4360807957159909,0,12.907412
447,1,1,41,3,0.0,4,1,1,0.9874883551379157,1,90.33914
625,0,0,49,4,0.512179108258656,1,1,0,0.6340658032842136,1,89.93999
585,1,1,36,7,0.0,2,1,0,0.4714025689453342,0,1.212636
516,1,0,42,8,0.22410792365936308,1,1,0,0.23425207107278742,0,25.445799
732,0,0,45,6,0.3937550899650133,1,1,0,0.40743951047325017,1,83.19635
628,0,1,40,5,0.7244707203629969,2,1,1,0.645543599413744,0,3.9459803
682,2,0,48,9,0.40334308643003225,1,1,1,0.2486303441978709,0,27.454515
746,1,1,25,9,0.0,2,0,1,0.44362681636096246,0,0.30312282
655,1,0,60,3,0.0,2,1,1,0.43489088207923854,0,5.983508
644,1,0,39,9,0.0,1,1,0,0.018648530934704262,0,12.579465
778,1,1,34,5,0.5542651201529674,2,0,0,0.3397211433691918,0,0.6344622
617,1,0,35,2,0.41653605254627496,1,1,1,0.738194897612722,0,16.319134
660,0,1,35,9,0.45416280371046275,1,1,0,0.9444920989954539,1,30.77496
537,1,1,47,10,0.0,2,0,1,0.12736736358322218,0,15.76234
554,1,0,39,10,0.0,2,1,1,0.09191052745537198,0,5.7364607
806,1,1,31,9,0.0,2,0,1,0.7008508312543846,0,0.45637652
611,0,1,37,1,0.46841616052158874,2,0,1,0.8053404600139313,0,9.287182
665,1,0,37,5,0.6392628178237627,1,0,1,0.9177401441837694,0,8.907012
648,1,0,37,7,0.0,2,1,0,0.9712294524127054,0,2.298345
692,1,1,27,1,0.5003925298913197,1,0,0,0.03944816729997714,0,17.994127
507,2,1,46,6,0.3698062428454517,1,1,1,0.25708810191373277,0,25.815578
696,0,1,49,5,0.38675551495828453,2,1,0,0.7622690966987347,1,8.233666
681,1,1,34,3,0.0,2,0,0,0.27904974925105347,0,1.1396399
687,1,0,26,6,0.0,2,1,1,0.16450346008043765,0,1.352123
641,2,1,40,5,0.407118005561541,1,1,1,0.5031755032605614,0,18.842293
507,1,0,33,1,0.45218622429529065,1,0,0,0.7145702914628346,0,10.592938
688,2,0,46,8,0.6204978284210932,1,1,0,0.131390697811641,0,77.39728
535,0,1,38,8,0.5080757689307241,1,0,0,0.3038499176671372,1,45.923527
701,1,1,41,10,0.0,2,1,1,0.7313007892253709,0,3.8189883
488,1,1,43,10,0.4493901488050388,1,1,1,0.14161562429211988,0,13.725491
539,1,0,29,4,0.0,2,1,1,0.5045862379857277,0,0.5711201
674,1,1,45,7,0.5774821960581685,1,1,1,0.5129505867810376,1,13.980092
538,2,1,40,8,0.0,2,1,1,0.12772629786144576,0,4.131023
829,1,0,22,7,0.5983562489455381,1,1,0,0.760554382943571,1,22.53242
768,1,1,54,8,0.27785281266987727,1,1,1,0.3468804770855617,0,27.630821
585,2,0,44,4,0.0,2,0,1,0.5086329744490599,0,16.959568
581,1,1,31,3,0.0,2,0,0,0.4451876654220478,0,0.51685643
682,0,0,35,2,0.4680741890063811,2,1,1,0.08450507023420735,0,24.210972
653,1,1,38,8,0.47555463654585817,1,1,0,0.752355699969347,0,8.557254
712,1,0,30,1,0.35700387356476093,1,1,1,0.8880928628684038,0,6.053853
620,0,0,34,8,0.40754224155313423,1,1,0,0.6033601708963205,0,57.185467
709,1,1,42,9,0.4724894876640951,1,0,1,0.38569318369904326,0,16.883932
832,1,1,61,2,0.0,1,0,1,0.6390264270237808,1,46.21446
635,2,1,38,0,0.4115501237972757,1,0,0,0.7917408612522495,0,31.413239
749,2,0,43,1,0.49505765468362084,1,1,1,0.8359193302960433,0,63.404125
629,2,1,32,3,0.0,2,1,1,0.07697265088815981,0,3.251854
836,2,0,41,7,0.5990593232495314,1,1,1,0.7801975588668717,0,18.843538
542,2,1,34,8,0.4330600125333756,1,0,1,0.7236369073246496,0,11.309958
645,1,0,45,8,0.3400820229440567,1,0,0,0.11274656729717687,0,38.465508
844,1,0,29,8,0.0,2,0,0,0.7367226070089693,0,0.6620747
747,0,1,37,9,0.5411613934566023,3,1,0,0.4273351605078285,1,26.242065
645,1,1,40,6,0.5237634132647243,1,1,1,0.9733156016399565,0,11.991261
752,2,0,36,3,0.0,2,1,1,0.2424907578673763,0,6.7106285
760,2,0,41,6,0.0,2,0,0,0.5074467111609158,0,2.9725761
714,0,0,45,9,0.4242039865668169,2,1,1,0.8206089181516835,0,26.710186
717,1,1,50,9,0.3599300417153435,1,1,1,0.6231344593408671,0,30.22428
645,0,1,28,7,0.4681822408452771,2,1,1,0.17240886504661193,0,5.776109
681,1,1,32,3,0.5934061514776777,2,1,1,0.45482238553781884,0,1.9586468
681,0,0,44,4,0.3631584441316393,2,0,0,0.12099785529518067,1,8.0861635
679,0,0,37,8,0.3083876405755022,2,0,1,0.87439105434569,0,11.599512
528,2,1,23,7,0.41747982218597207,1,1,0,0.8513382528031427,0,13.92685
710,1,0,31,3,0.0,2,1,1,0.5614410176171823,0,1.5104878
733,0,1,39,5,0.36484339119520603,1,1,1,0.46890188012955236,0,37.176426
724,1,0,32,6,0.0,2,1,1,0.7501476891043094,0,1.2649087
726,1,0,34,0,0.740279649000118,1,1,1,0.5101749217050229,0,17.901531
520,1,1,30,3,0.5715330076845145,2,1,1,0.004435073549523979,0,1.5312184
556,1,1,40,5,0.5018366221919027,1,1,1,0.4756095207092277,0,9.62248
579,1,0,45,2,0.0,2,0,0,0.0575195431163676,0,6.006205
674,1,1,36,2,0.6158903003207399,1,0,1,0.13729881203654948,0,3.5015051
570,1,0,29,0,0.0,1,1,0,0.1854219577969696,0,21.850618
631,1,1,51,8,0.4011780241132964,1,1,0,0.8579635355176418,0,66.25203
623,2,1,44,1,0.3321100212440837,1,0,1,0.4041245938987173,0,45.747433
665,1,1,35,8,0.4421497987489662,1,1,0,0.846462887205728,0,5.1785398
523,2,0,36,8,0.4530944815084085,1,0,0,0.06593559684949912,0,47.93669
706,0,1,31,1,0.4664048259594165,2,1,0,0.2721657418283446,0,3.347769
619,1,0,49,9,0.5793586949984354,1,1,0,0.19089458043243127,0,70.99436
593,0,0,39,8,0.603399093233432,1,1,0,0.1363281193353965,1,50.302006
608,2,1,66,8,0.49396689309193237,1,1,1,0.32876444700468893,0,21.40177
526,1,0,36,0,0.0,2,1,0,0.48882693297209884,0,5.823282
684,2,1,40,2,0.28015765285419275,1,1,1,0.5773414361071482,1,49.721867
604,0,0,42,10,0.6617485609396231,1,1,0,0.49145473392709,0,79.46346
636,0,1,36,6,0.3851895405022813,1,0,0,0.9103254360791455,0,33.600826
669,2,0,33,8,0.0,2,0,1,0.6426937272509524,0,1.6209152
624,1,1,71,7,0.0,2,1,1,0.5442032214076444,0,2.3840466
631,1,1,29,2,0.0,2,1,1,0.09286016814605794,0,0.99050105
753,1,1,48,4,0.0,2,0,1,0.7341193083939517,0,11.282112
588,1,1,40,5,0.0,2,0,0,0.5036285965309687,0,1.4266945
729,0,1,26,4,0.38767971489938413,2,1,0,0.1967427889363434,0,0.51668906
602,1,0,42,10,0.0,2,0,0,0.8496287895494018,1,6.488571
689,0,0,55,1,0.3040948219255077,1,1,0,0.21178607557021692,1,94.76795
486,2,1,27,7,0.0,2,1,0,0.14407105878611406,0,1.9306555
809,0,0,42,6,0.257068278200125,3,0,1,0.912213266366938,1,42.93126
562,1,1,38,5,0.0,1,1,0,0.5784983465920995,0,12.849876
763,2,0,32,8,0.0,2,1,0,0.08357773167337479,0,2.993764
669,1,1,57,5,0.0,2,1,1,0.28434805523927537,0,3.3905458
709,1,1,39,8,0.0,2,1,0,0.2810393892616745,0,0.8016156
554,2,0,45,4,0.0,2,1,1,0.9670947075445704,0,11.203066
699,1,1,37,10,0.0,2,0,0,0.4162970563688832,0,4.6115446
732,2,1,54,0,0.5350766121814639,1,0,1,0.06697049568233765,0,60.146477
625,1,0,45,3,0.0,1,1,1,0.922400939289702,1,45.920216
599,1,1,30,9,0.4202649769075564,1,1,1,0.6056225869570544,0,5.227653
584,2,0,50,1,0.0,1,0,1,0.7628537025285914,1,75.24568
499,1,1,35,10,0.0,2,1,0,0.05355991497187981,0,1.0169226
526,2,1,38,2,0.0,2,0,0,0.29002469735859776,0,7.6046576
625,0,0,35,5,0.3433563802737598,2,1,0,0.8172241449058384,1,6.154406
537,2,0,38,1,0.3863682660956088,1,1,1,0.5130256939537725,0,24.742632
696,2,1,47,1,0.4255058298769832,1,1,1,0.40293648043388136,0,49.60854
679,1,0,33,9,0.4485034142746962,2,1,0,0.8868390431286188,0,1.7741873
684,1,1,60,2,0.4645853621285041,1,1,0,0.601288023006197,1,96.15364
850,1,1,32,4,0.0,1,1,1,0.9031384497219483,0,3.8438346
495,2,0,42,7,0.0,2,0,0,0.6520270185802743,0,11.9099455
537,2,0,38,6,0.5651170162355561,1,0,1,0.7390003745357682,0,37.315685
850,1,1,41,3,0.5437140633473935,1,0,1,0.2891910177421944,0,5.73024
513,1,1,30,5,0.0,2,1,0,0.8126380069296617,0,0.63786757
618,0,0,40,1,0.5310742700352961,2,1,1,0.27244721870938676,0,17.325178
802,0,0,41,4,0.36173109169543705,2,0,1,0.8459411873833951,0,4.2375813
547,1,1,43,1,0.3680791671231934,1,0,1,0.4012949736699855,0,37.099007
613,0,1,69,9,0.3139860092199188,1,0,1,0.043704223753368444,0,18.405209
592,0,0,34,6,0.40711322274314643,2,1,1,0.5131360044884286,0,10.2699
546,1,1,29,5,0.0,1,1,1,0.4741071272306505,0,2.7421384
721,0,1,37,4,0.3924286549969353,1,0,0,0.4540937659546487,0,20.91198
671,0,0,47,7,0.4567741428402265,2,1,0,0.7659868517443416,1,13.63075
624,2,1,35,2,0.0,2,1,0,0.43653673925859915,0,4.2798514
751,0,0,51,7,0.5901790244796205,1,1,0,0.7320690625954779,1,91.8262
636,2,1,36,1,0.0,3,1,1,0.37021795581478034,1,81.48746
607,2,0,62,8,0.4304721490705649,1,1,1,0.11688711271926468,1,58.45775
509,0,0,29,0,0.4293080509301606,2,1,1,0.46447730758287414,0,52.437675
653,2,1,35,9,0.0,2,1,1,0.22974429057975035,0,1.1491969
709,2,0,37,8,0.0,3,1,0,0.35866915290410234,0,55.33198
559,1,1,32,9,0.5791336235361537,1,1,0,0.5177964495609331,0,9.453385
684,0,1,37,4,0.5519229341283547,2,1,1,0.26180355223923885,0,8.22632
635,1,0,27,8,0.508061101620981,1,1,1,0.7645953688577258,1,4.92635
709,1,1,26,6,0.6239650130457352,1,0,1,0.021998050813852723,0,6.2915006
656,0,0,49,9,0.3869813038433254,1,1,0,0.37383390113755866,1,92.86045
793,1,1,32,2,0.0,2,1,0,0.9691228012275171,1,1.4366041
609,2,1,37,5,0.5153996588814208,1,1,1,0.13392398974102024,0,25.062737
618,0,0,29,10,0.3998240879394499,2,1,1,0.16259082742401898,0,9.099653
850,1,0,35,6,0.3255703142259872,1,1,0,0.004062487967600906,0,16.926044
669,2,1,51,3,0.3540382870192436,1,0,0,0.42623665560060986,1,84.13542
594,0,1,40,0,0.6061920997485474,2,1,1,0.41752662379257216,0,20.210455
616,2,1,71,4,0.0,2,1,1,0.8680218960910766,0,2.352188
676,1,0,49,1,0.0,1,1,0,0.3966915340415009,1,65.70398
608,2,0,38,9,0.4081607795420045,1,0,1,0.28797290141208487,0,35.393158
710,1,1,21,4,0.43496130241565417,2,1,1,0.2809288787079166,0,0.06271197
695,1,1,29,5,0.0,2,1,1,0.033797527663891894,0,0.8735485
530,0,1,33,9,0.2998918006908702,1,0,1,0.5084640083127938,0,8.77573
